id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22227958,Acogedora recamara en la Roma sur,143605981,Michelle,,Benito Juárez,19.39374,-99.1653,Private room,200,7,7,2019-01-26,0.19,1,358
22228033,FRIENDLY LOFT IN THE HEART OF CONDESA,8995867,Abdeel,,Cuauhtémoc,19.41318,-99.17431,Entire home/apt,771,1,113,2020-12-18,3.07,10,365
22229604,House of the Mezcal. Jaguar's room.,102788143,Carlos,,Benito Juárez,19.38503,-99.15078,Private room,201,2,26,2020-03-15,0.71,3,357
22230184,Wonderful Suite in the heart of Roma Norte,93911392,Andres,,Cuauhtémoc,19.41389,-99.16216,Entire home/apt,507,2,133,2020-12-11,3.63,5,89
22231915,NEW 2Br Location Location Location. Cleaning Protl,73194914,Mayer,,Benito Juárez,19.40348,-99.14366,Entire home/apt,681,2,54,2020-11-07,1.53,11,365
22232778,"¡Mi casa, tu casa en la Ciudad de México!",141108753,Natali,,Benito Juárez,19.39314,-99.14296,Entire home/apt,857,2,34,2020-11-25,0.93,1,307
22240715,Brand NEW全新/地段優Céntrico/COZY舒適明亮ILUMINADO,68408410,Cheng,,Cuauhtémoc,19.44146,-99.15184,Entire home/apt,382,1,49,2020-12-05,1.33,2,344
22240772,"Recamara principal con baño privado, en Sur CDMX",162515519,Katiushca,,Tlalpan,19.26639,-99.15162,Private room,480,3,0,,,1,180
22247072,Amazing Suite in the heart of Roma Norte,93911392,Andres,,Cuauhtémoc,19.41315,-99.16063,Entire home/apt,627,2,157,2020-12-19,4.28,5,90
22249267,Cozy and Centric TWO Bedroom Apartment,21941749,Karla,,Benito Juárez,19.39536,-99.17746,Entire home/apt,900,6,79,2020-12-05,2.28,4,40
22249407,"Apartamento 4-6 px en gran ubicación, Casa Gaviota",46250695,Gabriela,,Benito Juárez,19.38257,-99.184,Entire home/apt,1206,3,4,2019-01-02,0.15,1,180
22253378,Sunny Diamond | Private Roofgarden,77407057,Luis Carlos,,Cuauhtémoc,19.4178,-99.17492,Entire home/apt,4179,1,8,2018-08-27,0.22,13,1
22261941,"Suites Deli. Best Location, Mejor Ubicación CDMX",162675623,Delia,,Benito Juárez,19.38269,-99.13861,Private room,550,3,6,2019-11-18,0.18,1,180
22262399,Exclusivo departamento en Nuevo Polanco,63291525,Irwin,,Miguel Hidalgo,19.43984,-99.20621,Entire home/apt,1487,3,17,2020-10-15,0.95,1,174
22262996,Cómodo departamento a unos minutos del aeropuerto.,147266197,Belem,,Gustavo A. Madero,19.45235,-99.09862,Entire home/apt,362,1,59,2020-03-16,1.70,1,327
22263382,DEPARTAMENTO CERCA DE WTC amplio y tranquilo,162686412,Laura,,Benito Juárez,19.38849,-99.17112,Entire home/apt,1600,2,6,2019-06-03,0.16,2,82
22266974,Departamento 36 en el Corazón de la Condesa CDMX,162712408,Roberto,,Cuauhtémoc,19.41498,-99.17286,Entire home/apt,700,2,93,2020-11-10,2.55,1,364
22267456,Polanco Area - Cozy Apartment,153825406,Carlos,,Miguel Hidalgo,19.4439,-99.204,Entire home/apt,1086,1,117,2020-12-07,3.23,6,362
22268615,Reforma Center Great Mexico City View Condo,26958066,Alberto,,Miguel Hidalgo,19.42485,-99.17714,Entire home/apt,2052,3,47,2020-03-14,1.29,1,365
22269454,"Nice apartment in great location,  close to WTC",162738229,Flor,,Benito Juárez,19.39204,-99.18278,Entire home/apt,777,5,29,2020-10-31,0.80,1,363
22270365,Loft with one room and balcony in condesa,17614739,Isaac,,Cuauhtémoc,19.40616,-99.17807,Entire home/apt,1000,6,6,2020-01-02,0.17,1,18
22278313,Bedroom in artist apartment,24422234,Lucía,,Benito Juárez,19.40035,-99.15035,Private room,292,2,7,2019-02-24,0.19,3,350
22280448,"8mins de Aeropuerto de Mexico,20mins de autódromo",46510856,Angie,,Venustiano Carranza,19.43671,-99.10291,Entire home/apt,700,1,32,2019-12-01,0.87,2,268
22280742,Linda habitación 8 m aeropuerto/nice near airport,117790911,Gala,,Gustavo A. Madero,19.45407,-99.08267,Private room,200,2,24,2020-01-21,0.66,4,310
22281114,"Santa Fé, Cosmocrat",160917861,Miguel,,Cuajimalpa de Morelos,19.3566,-99.27655,Entire home/apt,5827,2,0,,,1,365
22281986,Habitación independiente con terraza privada.,91401265,Guadalupe,,Coyoacán,19.33855,-99.15347,Private room,230,2,12,2020-03-16,0.34,1,85
22282209,Renta de dos habitaciones con baño,129135567,Lino,,Gustavo A. Madero,19.45214,-99.0651,Private room,2000,1,0,,,1,0
22287802,SANITIZADO @ REFORMA,88365870,Anya,,Cuauhtémoc,19.42279,-99.17177,Private room,330,1,119,2020-12-02,3.25,16,72
22288102,"Linda habitación para una persona, centro CDMX",162891905,Karina,,Cuauhtémoc,19.45201,-99.12565,Private room,390,2,0,,,1,0
22289009,"Attractive  and lovely room, south of Mexico City",104320805,Karla,,Benito Juárez,19.36412,-99.18464,Private room,1000,2,0,,,2,176
22289787,"B Habitación WTC , con Smart Tv /Todos los canales",81938418,Lorena,,Benito Juárez,19.39308,-99.17406,Private room,300,1,39,2020-12-23,1.20,6,357
22292242,Habitación Art Deco en Ciudad de México,162926913,Yolanda,,Cuauhtémoc,19.43152,-99.16196,Private room,500,2,17,2019-11-02,0.48,1,0
22294663,Recámara en lomas de Chapultepec,162950094,Mara,,Miguel Hidalgo,19.4301,-99.21428,Private room,603,2,1,2019-11-29,0.08,1,173
22295846,"Tranquilidad en la ciudad, tu hogar viajando",162963808,Alma,,Álvaro Obregón,19.37167,-99.19482,Private room,250,2,22,2019-03-31,0.65,1,358
22306943,Nuevo apartamento soleado (new sunny apartment) 6p,84377486,Pia,,Coyoacán,19.32568,-99.14008,Entire home/apt,821,3,17,2020-03-02,0.48,1,231
22307283,"Casa Cardón, frente a la Roma. Singular y moderna.",163072827,Rodrigo,,Cuauhtémoc,19.41711,-99.15383,Entire home/apt,650,2,124,2020-12-01,3.40,2,241
22307561,Mini Magic Cozy Villa -up to 4 people- Condesa,163074954,Javier,,Cuauhtémoc,19.41716,-99.17759,Entire home/apt,550,2,66,2020-11-18,1.84,10,336
22307709,Colonia Juarez! Super Location 2 Br Roma,5755202,Andres,,Cuauhtémoc,19.42416,-99.16067,Entire home/apt,1909,10,0,,,38,365
22308118,Polanco's Center Apartment for Groups.,77170301,Ricardo,,Miguel Hidalgo,19.43268,-99.19029,Entire home/apt,6028,2,0,,,3,362
22318084,Habitación en San Jerónimo,39385748,Patricia,,La Magdalena Contreras,19.32426,-99.21747,Private room,300,1,10,2020-02-08,0.28,2,0
22318166,Brand NEW apt! 2 BD / two BT - Insurgentes Sur!!,4362310,Aarón,,Benito Juárez,19.377,-99.18746,Entire home/apt,804,3,2,2018-12-20,0.08,30,358
22318522,Hacienda de Los Morales,163166851,Heriberto,,Tlalpan,19.27975,-99.14267,Private room,1185,3,0,,,1,0
22319176,MODERN Complex with POOL in Historic CENTER,4362310,Aarón,,Cuauhtémoc,19.4343,-99.14576,Entire home/apt,985,2,19,2019-12-29,0.54,30,365
22321330,New&sunny w/private terrace-Condesa 10 mins away!,4362310,Aarón,,Cuauhtémoc,19.43891,-99.15817,Entire home/apt,804,3,15,2019-12-30,0.45,30,365
22323714,City Center Apartment in Award-Winning Complex,4362310,Aarón,,Cuauhtémoc,19.43541,-99.14681,Entire home/apt,804,3,10,2019-12-25,0.38,30,234
22324675,En el corazón de Mexico,99257076,Miguel,,Cuauhtémoc,19.42567,-99.17424,Private room,650,1,12,2018-04-28,0.33,1,364
22325520,"Very near Polanco, Plaza Carso & Antara!",4362310,Aarón,,Miguel Hidalgo,19.44278,-99.19641,Entire home/apt,683,3,4,2019-08-03,0.15,30,364
22325634,Habitación Privada; Excelente Ubicación,158735636,Esperanza,,Iztapalapa,19.38057,-99.11625,Private room,200,1,11,2020-02-29,0.30,1,219
22325962,Casa del Sol-Beautiful family home in Mexico City,163222259,Lorena,,Álvaro Obregón,19.35541,-99.18589,Entire home/apt,2612,2,34,2020-03-16,0.95,1,363
22327654,"Departamento entero, familiar, limpio y cómodo!",163237769,Saray,,Gustavo A. Madero,19.49434,-99.14732,Entire home/apt,600,1,59,2020-07-17,1.71,1,126
22327778,Habitación en departamento en excelente ubicación,117711958,Andrea,,Cuauhtémoc,19.44475,-99.15611,Private room,250,7,0,,,1,0
22328259,Bonita recámara privada en la Colonia Roma.,20510347,Lalo,,Cuauhtémoc,19.40527,-99.16018,Private room,260,2,20,2020-10-31,0.55,3,167
22329567,La Condesa: huge an incredible house. Best area!,8995867,Abdeel,,Cuauhtémoc,19.41251,-99.17352,Entire home/apt,11453,2,18,2020-03-09,0.57,10,364
22333605,Depto Preciosa,163287021,Lulu,,Azcapotzalco,19.48257,-99.19357,Private room,250,6,1,2019-12-06,0.08,1,365
22336725,⚡The BEST Views + TOP Location + TWO bedrooms,4362310,Aarón,,Cuauhtémoc,19.43469,-99.14457,Entire home/apt,1527,14,31,2020-01-01,0.90,30,362
22338116,Depa nuevo de 3 cuartos en la Roma Norte!!!,4362310,Aarón,,Cuauhtémoc,19.42196,-99.15664,Entire home/apt,1206,2,16,2020-03-22,0.48,30,365
22339459,"Comfy, lovely, located next to park!",4362310,Aarón,,Benito Juárez,19.37662,-99.17994,Entire home/apt,1587,3,1,2019-11-28,0.08,30,364
22340146,Recámara Uno en CDMX,115584349,Abel,,Cuauhtémoc,19.43194,-99.14123,Private room,300,1,77,2020-03-14,2.12,2,179
22341901,Great design & 2 bedrooms in Colonia Del Valle,4362310,Aarón,,Benito Juárez,19.37296,-99.16725,Entire home/apt,1185,2,8,2020-11-04,0.33,30,365
22342267,Niagara w’ Love. 4 calles de Reforma,163353761,Yolanda,,Miguel Hidalgo,19.4314,-99.17309,Entire home/apt,855,2,6,2020-02-26,0.17,2,298
22344270,Acogedor departamento en Mixcoac,17486768,Carlos,,Benito Juárez,19.37035,-99.19044,Entire home/apt,311,2,107,2020-12-03,2.92,1,81
22345103,Authentic Condesa Loft With Private Terrace,134946923,Luis Carlos,,Cuauhtémoc,19.42044,-99.17532,Entire home/apt,2411,1,80,2020-11-22,2.31,27,365
22346075,Condesa Soul PH | Private Terrace,134946923,Luis Carlos,,Cuauhtémoc,19.41913,-99.17549,Entire home/apt,2170,1,38,2020-11-02,1.06,27,364
22346356,Trendy Oasis | Private Balcony,134946923,Luis Carlos,,Cuauhtémoc,19.41989,-99.17501,Entire home/apt,2100,1,87,2020-11-30,2.40,27,365
22355027,Bonita Habitación en Pedregal,97998163,Vianey,,Álvaro Obregón,19.30908,-99.2037,Private room,650,1,65,2020-11-19,1.82,3,362
22355389,The perfect 2BD Polanco Apartment - security 24hs!,4362310,Aarón,,Miguel Hidalgo,19.43974,-99.19041,Entire home/apt,1507,3,5,2019-11-03,0.17,30,1
22356316,¡Ven a vivir una Aventura con la Naturaleza!,163471485,Ramon,,Milpa Alta,19.1915,-99.01886,Entire home/apt,350,1,1,2018-02-05,0.03,1,0
22359267,Wonderful Apartment in la Colonia Condesa,123523972,Alin Y Elizabeth,,Cuauhtémoc,19.4081,-99.16865,Entire home/apt,663,1,207,2020-11-30,5.68,1,356
22360225,Designer's studio in Condesa,26602559,Alfonso,,Cuauhtémoc,19.41124,-99.18118,Entire home/apt,1507,5,25,2020-03-16,0.69,1,8
22361569,Stroll to Chapultepec Park from a Fashionable Apartment,134946923,Luis Carlos,,Cuauhtémoc,19.41941,-99.1758,Entire home/apt,2893,1,58,2020-11-27,1.67,27,364
22375377,Colorful big room -up to 4 people- in a cozy Villa,163074954,Javier,,Cuauhtémoc,19.41586,-99.17611,Private room,457,2,54,2020-02-22,1.50,10,365
22376393,Centric Cozy Apartment in San Miguel Chapultepec,18150630,JoséMiguel,,Miguel Hidalgo,19.41227,-99.18811,Entire home/apt,804,2,64,2020-12-04,1.77,2,1
22376559,Cozy apartment in excellent location (Anzures),5620559,Beto,,Cuauhtémoc,19.42452,-99.17637,Entire home/apt,904,1,76,2020-12-09,2.08,1,365
22377000,The Aunts house,163626571,Paul,,Benito Juárez,19.37873,-99.18684,Private room,270,3,19,2019-04-21,0.53,5,358
22377347,Gran Departamento Completo en el corazon de CDMX,163630435,Patricia,,Benito Juárez,19.37887,-99.15272,Entire home/apt,650,2,10,2018-02-13,0.27,1,81
22385203,Secure and spacious private apartment CONDESA,8961760,Cristy,,Cuauhtémoc,19.41405,-99.17355,Entire home/apt,771,1,108,2020-10-31,2.96,4,357
22385638,The BLUE house- Huge house 22 pax  with PATIO,8961760,Cristy,,Cuauhtémoc,19.41235,-99.1755,Entire home/apt,10333,2,32,2020-08-14,0.92,4,362
22386160,cuarto comodo,157666526,Miguel,,Azcapotzalco,19.49746,-99.1618,Private room,350,1,0,,,1,0
22386164,Cálida habitación en Coyoacán,163710133,Churubusco 230,,Coyoacán,19.3575,-99.1518,Private room,338,1,1,2018-01-16,0.03,2,326
22389553,Mini Loft Monumento a la Revolucion,161016544,Coral,,Cuauhtémoc,19.44122,-99.1528,Entire home/apt,421,3,131,2020-12-10,3.62,1,363
22393127,Destination Condesa @Alvaro Obregon St. ⭐⭐⭐⭐⭐,53361285,Destination MX,,Cuauhtémoc,19.41555,-99.17102,Entire home/apt,1208,1,120,2020-10-17,3.30,36,356
22402201,Modern attractive room in Apartment,69297378,Karla,,Benito Juárez,19.36489,-99.18627,Private room,924,1,1,2018-01-11,0.03,1,0
22402235,Habitación en departamento compartido.,20271808,Jhoana,,Cuauhtémoc,19.43507,-99.15825,Private room,555,2,1,2018-10-28,0.04,2,179
22410336,Cozy Apt 2 block chapultepec DianaCazdora & Z Rosa,47004020,Diana,,Cuauhtémoc,19.42429,-99.17169,Entire home/apt,610,3,12,2020-09-24,0.38,1,88
22410886,"HOUSE 4 BDR/ 4.5 BTHR , 8 PEOPLE SOUTH MEXICO CITY",164062374,Eugenio,,Tlalpan,19.31027,-99.22426,Entire home/apt,3429,4,23,2020-01-03,0.66,1,0
22418163,UNOBE Downtown Mexico City Departamento,149019963,Ricardo,,Cuauhtémoc,19.42504,-99.13472,Entire home/apt,2300,1,7,2018-08-25,0.20,1,82
22419330,Cómodo Loft - Magenta Reforma,52657349,Hugo,,Cuauhtémoc,19.42797,-99.16503,Entire home/apt,1900,365,5,2020-03-06,0.24,1,363
22420437,"Mi casa, en la zona más exclusiva de México",96086504,Daniela Y Brian,,Miguel Hidalgo,19.43052,-99.18718,Entire home/apt,2994,1,21,2020-09-20,0.58,4,98
